"customer_id","signup_date","city","acquisition_channel"
"CUST165632","13-12-2024","Bengaluru","Organic"
"CUST165647","29-11-2024","Chennai","Paid"
"CUST165663","22-11-2024","Chennai","Paid"
"CUST165665","26-11-2024","Kolkata","Organic"
"CUST165673","07-12-2024","Mumbai","Social"
"CUST165677","08-12-2024","Bengaluru","Social"
"CUST165688","15-12-2024","Pune","Organic"
"CUST165691","29-12-2024","Bengaluru","Paid"
"CUST165720","15-12-2024","Ahmedabad","Referral"
"CUST165741","20-11-2024","Delhi","Organic"
"CUST165768","29-12-2024","Delhi","Paid"
"CUST165782","12-12-2024","Hyderabad","Organic"
"CUST165791","28-12-2024","Delhi","Social"
"CUST165794","16-12-2024","Chennai","Organic"
"CUST165800","29-12-2024","Mumbai","Paid"
"CUST165815","12-12-2024","Bengaluru","Organic"
"CUST165819","16-12-2024","Delhi","Referral"
"CUST165836","17-11-2024","Mumbai","Organic"
"CUST165844","24-11-2024","Chennai","Organic"
"CUST165855","23-11-2024","Delhi","Referral"
"CUST165858","28-12-2024","Mumbai","Organic"
"CUST165866","27-12-2024","Mumbai","Social"
"CUST165904","25-11-2024","Ahmedabad","Organic"
"CUST165911","08-12-2024","Bengaluru","Organic"
"CUST165919","28-11-2024","Chennai","Organic"
"CUST165930","18-12-2024","Bengaluru","Paid"
"CUST165956","23-11-2024","Mumbai","Organic"
"CUST165977","20-12-2024","Chennai","Organic"
"CUST166014","16-11-2024","Kolkata","Organic"
"CUST166055","28-11-2024","Bengaluru","Organic"
"CUST166062","30-11-2024","Hyderabad","Organic"
"CUST166075","08-12-2024","Chennai","Organic"
"CUST166089","22-11-2024","Delhi","Referral"
"CUST166102","11-12-2024","Pune","Referral"
"CUST166109","27-12-2024","Mumbai","Organic"
"CUST166121","13-12-2024","Bengaluru","Organic"
"CUST166131","12-12-2024","Chennai","Paid"
"CUST166134","03-12-2024","Hyderabad","Organic"
"CUST166137","04-12-2024","Delhi","Organic"
"CUST166155","04-12-2024","Delhi","Organic"
"CUST166188","08-12-2024","Hyderabad","Organic"
"CUST166234","01-12-2024","Pune","Organic"
"CUST166249","26-12-2024","Delhi","Paid"
"CUST166256","17-12-2024","Bengaluru","Organic"
"CUST166263","12-12-2024","Mumbai","Organic"
"CUST166298","30-11-2024","Bengaluru","Referral"
"CUST166318","20-12-2024","Delhi","Organic"
"CUST166319","20-12-2024","Mumbai","Referral"
"CUST166323","15-12-2024","Chennai","Paid"
"CUST166349","16-12-2024","Hyderabad","Social"
"CUST166355","22-11-2024","Bengaluru","Paid"
"CUST166362","16-12-2024","Mumbai","Organic"
"CUST166372","19-11-2024","Bengaluru","Paid"
"CUST166376","18-12-2024","Hyderabad","Organic"
"CUST166386","20-11-2024","Mumbai","Organic"
"CUST166394","18-12-2024","Ahmedabad","Paid"
"CUST166404","16-12-2024","Bengaluru","Organic"
"CUST166406","01-12-2024","Pune","Social"
"CUST166408","04-12-2024","Mumbai","Organic"
"CUST166440","17-12-2024","Pune","Organic"
"CUST166442","20-12-2024","Kolkata","Organic"
"CUST166455","27-11-2024","Delhi","Organic"
"CUST166519","21-11-2024","Delhi","Organic"
"CUST166548","19-11-2024","Ahmedabad","Organic"
"CUST166566","24-12-2024","Mumbai","Paid"
"CUST166602","30-12-2024","Kolkata","Paid"
"CUST166613","02-12-2024","Bengaluru","Organic"
"CUST166614","31-12-2024","Delhi","Referral"
"CUST166618","19-11-2024","Bengaluru","Organic"
"CUST166626","16-11-2024","Kolkata","Paid"
"CUST166627","01-12-2024","Hyderabad","Organic"
"CUST166631","22-12-2024","Bengaluru","Organic"
"CUST166636","29-11-2024","Delhi","Referral"
"CUST166637","03-12-2024","Pune","Social"
"CUST166646","10-11-2024","Bengaluru","Referral"
"CUST166650","11-11-2024","Mumbai","Paid"
"CUST166658","18-12-2024","Bengaluru","Organic"
"CUST166666","30-12-2024","Pune","Organic"
"CUST166670","18-12-2024","Mumbai","Social"
"CUST166681","29-12-2024","Delhi","Referral"
"CUST166686","14-11-2024","Ahmedabad","Organic"
"CUST166687","31-12-2024","Pune","Referral"
"CUST166688","23-12-2024","Bengaluru","Referral"
"CUST166691","02-12-2024","Bengaluru","Organic"
"CUST166695","17-11-2024","Hyderabad","Organic"
"CUST166700","25-12-2024","Mumbai","Paid"
"CUST166710","27-12-2024","Chennai","Paid"
"CUST166712","26-12-2024","Bengaluru","Paid"
"CUST166721","31-12-2024","Hyderabad","Organic"
"CUST166727","06-11-2024","Bengaluru","Social"
"CUST166748","31-12-2024","Hyderabad","Referral"
"CUST166756","24-12-2024","Hyderabad","Referral"
"CUST166769","23-11-2024","Delhi","Paid"
"CUST166772","28-12-2024","Bengaluru","Organic"
"CUST166782","19-12-2024","Mumbai","Organic"
"CUST166783","02-12-2024","Bengaluru","Social"
"CUST166787","20-12-2024","Chennai","Organic"
"CUST166796","20-12-2024","Pune","Organic"
"CUST166802","19-12-2024","Bengaluru","Social"
"CUST166807","29-12-2024","Mumbai","Organic"
"CUST166809","22-12-2024","Mumbai","Organic"
"CUST166829","09-11-2024","Kolkata","Paid"
"CUST166833","25-12-2024","Bengaluru","Paid"
"CUST166848","28-12-2024","Kolkata","Organic"
"CUST166857","19-12-2024","Kolkata","Organic"
"CUST166865","02-12-2024","Chennai","Organic"
"CUST166868","12-12-2024","Bengaluru","Referral"
"CUST166874","26-12-2024","Mumbai","Organic"
"CUST166881","22-12-2024","Delhi","Paid"
"CUST166888","13-12-2024","Bengaluru","Referral"
"CUST166892","03-12-2024","Delhi","Organic"
"CUST166907","09-12-2024","Bengaluru","Organic"
"CUST166911","28-11-2024","Ahmedabad","Referral"
"CUST166927","28-12-2024","Delhi","Organic"
"CUST166933","22-12-2024","Bengaluru","Social"
"CUST166936","25-12-2024","Bengaluru","Organic"
"CUST166937","12-12-2024","Bengaluru","Paid"
"CUST166940","29-11-2024","Pune","Referral"
"CUST166945","21-11-2024","Bengaluru","Referral"
"CUST166949","04-12-2024","Kolkata","Paid"
"CUST166957","21-11-2024","Delhi","Paid"
"CUST166963","30-11-2024","Pune","Paid"
"CUST166972","25-12-2024","Bengaluru","Organic"
"CUST166973","10-12-2024","Mumbai","Referral"
"CUST166975","27-12-2024","Kolkata","Organic"
"CUST167009","25-12-2024","Kolkata","Organic"
"CUST167015","24-11-2024","Chennai","Organic"
"CUST167025","17-11-2024","Delhi","Organic"
"CUST167040","10-12-2024","Mumbai","Referral"
"CUST167056","19-12-2024","Mumbai","Social"
"CUST167066","05-11-2024","Chennai","Organic"
"CUST167076","27-11-2024","Kolkata","Organic"
"CUST167077","26-12-2024","Delhi","Social"
"CUST167096","02-12-2024","Hyderabad","Organic"
"CUST167098","17-12-2024","Bengaluru","Referral"
"CUST167102","18-12-2024","Bengaluru","Organic"
"CUST167112","30-12-2024","Pune","Organic"
"CUST167115","20-12-2024","Bengaluru","Referral"
"CUST167134","12-12-2024","Bengaluru","Organic"
"CUST167137","21-12-2024","Delhi","Paid"
"CUST167138","15-12-2024","Mumbai","Paid"
"CUST167161","02-12-2024","Bengaluru","Organic"
"CUST167175","23-12-2024","Bengaluru","Paid"
"CUST167179","27-11-2024","Mumbai","Organic"
"CUST167195","05-12-2024","Mumbai","Organic"
"CUST167198","20-12-2024","Delhi","Organic"
"CUST167216","26-12-2024","Bengaluru","Referral"
"CUST167220","17-12-2024","Delhi","Organic"
"CUST167228","19-12-2024","Mumbai","Organic"
"CUST167237","22-12-2024","Pune","Organic"
"CUST167239","20-12-2024","Mumbai","Paid"
"CUST167242","24-12-2024","Bengaluru","Organic"
"CUST167247","29-12-2024","Mumbai","Paid"
"CUST167268","27-12-2024","Chennai","Organic"
"CUST167277","04-12-2024","Chennai","Organic"
"CUST167285","12-11-2024","Bengaluru","Organic"
"CUST167287","22-11-2024","Bengaluru","Paid"
"CUST167302","30-12-2024","Mumbai","Organic"
"CUST167314","22-12-2024","Delhi","Social"
"CUST167316","12-12-2024","Delhi","Paid"
"CUST167319","24-12-2024","Bengaluru","Organic"
"CUST167320","03-12-2024","Hyderabad","Organic"
"CUST167329","31-12-2024","Kolkata","Organic"
"CUST167330","24-12-2024","Bengaluru","Organic"
"CUST167333","26-11-2024","Mumbai","Organic"
"CUST167337","14-12-2024","Delhi","Organic"
"CUST167341","05-12-2024","Bengaluru","Organic"
"CUST167380","23-12-2024","Delhi","Organic"
"CUST167391","04-12-2024","Kolkata","Organic"
"CUST167393","18-12-2024","Bengaluru","Referral"
"CUST167395","21-11-2024","Delhi","Referral"
"CUST167415","26-12-2024","Kolkata","Organic"
"CUST167432","04-12-2024","Pune","Organic"
"CUST167440","28-12-2024","Pune","Social"
"CUST167447","06-11-2024","Bengaluru","Referral"
"CUST167463","30-12-2024","Hyderabad","Organic"
"CUST167485","06-12-2024","Bengaluru","Organic"
"CUST167489","02-12-2024","Bengaluru","Organic"
"CUST167509","05-12-2024","Mumbai","Social"
"CUST167542","22-12-2024","Bengaluru","Organic"
"CUST167544","17-12-2024","Bengaluru","Referral"
"CUST167557","19-12-2024","Bengaluru","Organic"
"CUST167561","03-12-2024","Chennai","Organic"
"CUST167569","30-11-2024","Kolkata","Organic"
"CUST167579","16-12-2024","Bengaluru","Referral"
"CUST167596","26-12-2024","Pune","Referral"
"CUST167606","12-12-2024","Pune","Organic"
"CUST167625","09-11-2024","Ahmedabad","Organic"
"CUST167628","19-12-2024","Mumbai","Paid"
"CUST167647","17-11-2024","Bengaluru","Paid"
"CUST167649","06-12-2024","Bengaluru","Social"
"CUST167652","30-12-2024","Ahmedabad","Organic"
"CUST167655","21-11-2024","Mumbai","Paid"
"CUST167657","14-12-2024","Ahmedabad","Paid"
"CUST167663","30-11-2024","Hyderabad","Paid"
"CUST167666","17-12-2024","Chennai","Organic"
"CUST167684","26-11-2024","Kolkata","Paid"
"CUST167692","27-12-2024","Ahmedabad","Paid"
"CUST167696","20-12-2024","Mumbai","Organic"
"CUST167699","27-11-2024","Hyderabad","Social"
"CUST167739","17-12-2024","Mumbai","Paid"
"CUST167743","19-12-2024","Delhi","Organic"
"CUST167744","31-12-2024","Kolkata","Organic"
"CUST167749","05-12-2024","Mumbai","Organic"
"CUST167758","28-12-2024","Delhi","Organic"
"CUST167765","23-12-2024","Bengaluru","Paid"
"CUST167768","29-11-2024","Delhi","Organic"
"CUST167769","14-12-2024","Bengaluru","Organic"
"CUST167773","24-12-2024","Pune","Organic"
"CUST167777","22-12-2024","Hyderabad","Paid"
"CUST167805","31-12-2024","Hyderabad","Organic"
"CUST167808","28-12-2024","Bengaluru","Organic"
"CUST167822","15-12-2024","Hyderabad","Referral"
"CUST167827","21-12-2024","Mumbai","Organic"
"CUST167840","23-12-2024","Mumbai","Organic"
"CUST167844","28-12-2024","Delhi","Organic"
"CUST167845","03-12-2024","Mumbai","Organic"
"CUST167851","11-12-2024","Delhi","Organic"
"CUST167854","21-12-2024","Mumbai","Organic"
"CUST167855","30-12-2024","Pune","Paid"
"CUST167857","10-12-2024","Hyderabad","Social"
"CUST167859","20-11-2024","Delhi","Social"
"CUST167868","12-11-2024","Chennai","Referral"
"CUST167871","30-12-2024","Kolkata","Organic"
"CUST167876","06-12-2024","Chennai","Organic"
"CUST167894","16-12-2024","Bengaluru","Organic"
"CUST167930","19-12-2024","Bengaluru","Organic"
"CUST167931","30-12-2024","Hyderabad","Paid"
"CUST167950","03-12-2024","Bengaluru","Paid"
"CUST167956","23-12-2024","Pune","Paid"
"CUST167963","20-12-2024","Hyderabad","Paid"
"CUST167983","23-12-2024","Hyderabad","Organic"
"CUST167984","30-12-2024","Bengaluru","Organic"
"CUST167989","28-12-2024","Mumbai","Organic"
"CUST168006","05-12-2024","Chennai","Organic"
"CUST168014","30-12-2024","Chennai","Paid"
"CUST168015","29-11-2024","Bengaluru","Organic"
"CUST168020","27-12-2024","Delhi","Referral"
"CUST168023","20-12-2024","Mumbai","Organic"
"CUST168030","15-12-2024","Hyderabad","Referral"
"CUST168033","07-12-2024","Mumbai","Referral"
"CUST168047","31-12-2024","Bengaluru","Organic"
"CUST168062","03-12-2024","Kolkata","Paid"
"CUST168063","30-11-2024","Bengaluru","Social"
"CUST168070","23-12-2024","Mumbai","Paid"
"CUST168077","26-12-2024","Pune","Organic"
"CUST168079","02-12-2024","Hyderabad","Paid"
"CUST168102","17-12-2024","Kolkata","Paid"
"CUST168107","11-12-2024","Hyderabad","Organic"
"CUST168108","01-12-2024","Delhi","Organic"
"CUST168116","13-12-2024","Bengaluru","Organic"
"CUST168119","09-12-2024","Hyderabad","Organic"
"CUST168121","20-11-2024","Kolkata","Paid"
"CUST168129","21-12-2024","Hyderabad","Paid"
"CUST168149","08-12-2024","Kolkata","Organic"
"CUST168160","09-12-2024","Pune","Referral"
"CUST168161","14-12-2024","Delhi","Organic"
"CUST168164","05-12-2024","Hyderabad","Organic"
"CUST168165","24-12-2024","Bengaluru","Organic"
"CUST168167","06-12-2024","Delhi","Organic"
"CUST168174","13-12-2024","Delhi","Organic"
"CUST168180","28-12-2024","Ahmedabad","Organic"
"CUST168188","21-11-2024","Bengaluru","Organic"
"CUST168190","23-11-2024","Chennai","Paid"
"CUST168192","03-12-2024","Delhi","Paid"
"CUST168197","16-12-2024","Mumbai","Organic"
"CUST168200","16-11-2024","Mumbai","Organic"
"CUST168220","24-11-2024","Bengaluru","Paid"
"CUST168221","05-12-2024","Pune","Organic"
"CUST168226","20-11-2024","Hyderabad","Organic"
"CUST168242","12-12-2024","Bengaluru","Organic"
"CUST168244","31-12-2024","Mumbai","Organic"
"CUST168257","17-12-2024","Mumbai","Paid"
"CUST168265","27-12-2024","Mumbai","Paid"
"CUST168266","05-12-2024","Hyderabad","Referral"
"CUST168268","13-12-2024","Kolkata","Paid"
"CUST168270","13-12-2024","Delhi","Organic"
"CUST168280","16-12-2024","Bengaluru","Paid"
"CUST168281","20-11-2024","Mumbai","Organic"
"CUST168282","28-12-2024","Delhi","Organic"
"CUST168307","10-12-2024","Kolkata","Organic"
"CUST168310","10-12-2024","Mumbai","Organic"
"CUST168327","31-12-2024","Bengaluru","Referral"
"CUST168332","14-12-2024","Ahmedabad","Referral"
"CUST168336","17-12-2024","Chennai","Referral"
"CUST168345","27-11-2024","Delhi","Organic"
"CUST168346","06-12-2024","Mumbai","Organic"
"CUST168361","22-12-2024","Hyderabad","Paid"
"CUST168367","13-12-2024","Bengaluru","Organic"
"CUST168383","21-11-2024","Chennai","Referral"
"CUST168408","18-11-2024","Delhi","Organic"
"CUST168410","22-11-2024","Kolkata","Organic"
"CUST168413","20-12-2024","Mumbai","Organic"
"CUST168426","28-12-2024","Kolkata","Organic"
"CUST168428","07-12-2024","Pune","Paid"
"CUST168448","05-12-2024","Chennai","Paid"
"CUST168454","21-12-2024","Mumbai","Social"
"CUST168469","24-12-2024","Kolkata","Referral"
"CUST168474","15-11-2024","Hyderabad","Organic"
"CUST168484","15-12-2024","Bengaluru","Organic"
"CUST168495","16-11-2024","Pune","Organic"
"CUST168514","23-12-2024","Hyderabad","Referral"
"CUST168517","16-11-2024","Pune","Paid"
"CUST168542","01-12-2024","Mumbai","Organic"
"CUST168549","24-12-2024","Chennai","Paid"
"CUST168550","25-12-2024","Bengaluru","Organic"
"CUST168551","19-12-2024","Kolkata","Paid"
"CUST168553","10-12-2024","Mumbai","Referral"
"CUST168556","03-12-2024","Pune","Organic"
"CUST168569","29-12-2024","Pune","Referral"
"CUST168590","10-11-2024","Delhi","Referral"
"CUST168603","26-11-2024","Mumbai","Organic"
"CUST168609","30-12-2024","Chennai","Organic"
"CUST168615","20-12-2024","Delhi","Paid"
"CUST168618","23-12-2024","Delhi","Paid"
"CUST168620","30-11-2024","Hyderabad","Organic"
"CUST168643","30-12-2024","Bengaluru","Organic"
"CUST168656","11-12-2024","Kolkata","Organic"
"CUST168660","16-12-2024","Delhi","Organic"
"CUST168702","27-12-2024","Bengaluru","Organic"
"CUST168704","12-12-2024","Delhi","Paid"
"CUST168731","24-11-2024","Bengaluru","Organic"
"CUST168742","17-12-2024","Bengaluru","Organic"
"CUST168752","20-12-2024","Chennai","Organic"
"CUST168756","26-11-2024","Ahmedabad","Paid"
"CUST168772","25-12-2024","Chennai","Paid"
"CUST168773","27-11-2024","Bengaluru","Organic"
"CUST168778","29-12-2024","Bengaluru","Social"
"CUST168791","31-12-2024","Pune","Organic"
"CUST168798","20-12-2024","Bengaluru","Organic"
"CUST168824","31-12-2024","Kolkata","Referral"
"CUST168833","25-12-2024","Chennai","Social"
"CUST168846","12-12-2024","Kolkata","Organic"
"CUST168848","24-12-2024","Ahmedabad","Organic"
"CUST168854","31-12-2024","Chennai","Paid"
"CUST168859","11-12-2024","Chennai","Paid"
"CUST168868","25-12-2024","Bengaluru","Paid"
"CUST168905","06-12-2024","Delhi","Paid"
"CUST168913","29-11-2024","Chennai","Organic"
"CUST168915","07-12-2024","Ahmedabad","Organic"
"CUST168944","26-12-2024","Bengaluru","Paid"
"CUST168954","11-11-2024","Kolkata","Organic"
"CUST168958","10-12-2024","Ahmedabad","Paid"
"CUST168960","24-12-2024","Mumbai","Paid"
"CUST168964","27-12-2024","Ahmedabad","Organic"
"CUST168966","04-12-2024","Delhi","Social"
"CUST169020","04-12-2024","Delhi","Organic"
"CUST169026","10-12-2024","Ahmedabad","Social"
"CUST169035","29-11-2024","Delhi","Paid"
"CUST169046","22-11-2024","Kolkata","Organic"
"CUST169049","23-12-2024","Bengaluru","Referral"
"CUST169052","04-12-2024","Mumbai","Organic"
"CUST169056","21-12-2024","Delhi","Organic"
"CUST169059","20-12-2024","Bengaluru","Organic"
"CUST169074","26-11-2024","Hyderabad","Organic"
"CUST169096","18-12-2024","Mumbai","Organic"
"CUST169107","06-12-2024","Pune","Social"
"CUST169127","30-12-2024","Delhi","Referral"
"CUST169134","07-11-2024","Hyderabad","Organic"
"CUST169136","29-12-2024","Bengaluru","Referral"
"CUST169146","26-11-2024","Pune","Paid"
"CUST169149","05-11-2024","Bengaluru","Referral"
"CUST169150","07-12-2024","Bengaluru","Social"
"CUST169165","30-12-2024","Delhi","Organic"
"CUST169172","30-11-2024","Mumbai","Paid"
"CUST169182","20-12-2024","Mumbai","Organic"
"CUST169188","29-12-2024","Delhi","Organic"
"CUST169203","03-12-2024","Mumbai","Organic"
"CUST169218","29-12-2024","Pune","Organic"
"CUST169221","27-11-2024","Hyderabad","Organic"
"CUST169234","24-11-2024","Hyderabad","Organic"
"CUST169235","01-12-2024","Delhi","Paid"
"CUST169247","16-12-2024","Delhi","Organic"
"CUST169248","14-12-2024","Mumbai","Referral"
"CUST169250","21-12-2024","Hyderabad","Organic"
"CUST169254","15-11-2024","Kolkata","Social"
"CUST169261","06-12-2024","Bengaluru","Organic"
"CUST169267","28-12-2024","Bengaluru","Paid"
"CUST169269","02-12-2024","Mumbai","Social"
"CUST169272","09-12-2024","Bengaluru","Referral"
"CUST169273","15-12-2024","Bengaluru","Referral"
"CUST169275","28-12-2024","Mumbai","Referral"
"CUST169281","30-11-2024","Delhi","Referral"
"CUST169284","12-12-2024","Bengaluru","Paid"
"CUST169305","29-11-2024","Delhi","Organic"
"CUST169316","06-12-2024","Bengaluru","Referral"
"CUST169317","29-12-2024","Bengaluru","Paid"
"CUST169318","15-12-2024","Bengaluru","Organic"
"CUST169323","07-12-2024","Hyderabad","Referral"
"CUST169328","18-12-2024","Hyderabad","Social"
"CUST169329","16-12-2024","Ahmedabad","Paid"
"CUST169330","17-12-2024","Bengaluru","Paid"
"CUST169338","10-12-2024","Delhi","Organic"
"CUST169342","24-12-2024","Mumbai","Paid"
"CUST169343","19-12-2024","Mumbai","Paid"
"CUST169344","24-12-2024","Ahmedabad","Social"
"CUST169346","17-12-2024","Kolkata","Organic"
"CUST169348","17-11-2024","Delhi","Referral"
"CUST169392","18-12-2024","Chennai","Referral"
"CUST169396","20-12-2024","Chennai","Organic"
"CUST169398","23-11-2024","Mumbai","Referral"
"CUST169401","24-11-2024","Mumbai","Social"
"CUST169414","28-12-2024","Bengaluru","Paid"
"CUST169418","12-11-2024","Bengaluru","Organic"
"CUST169427","21-11-2024","Hyderabad","Organic"
"CUST169428","24-12-2024","Kolkata","Organic"
"CUST169437","27-12-2024","Delhi","Organic"
"CUST169438","30-12-2024","Bengaluru","Paid"
"CUST169442","28-11-2024","Delhi","Organic"
"CUST169457","09-12-2024","Mumbai","Organic"
"CUST169462","03-12-2024","Bengaluru","Organic"
"CUST169484","15-11-2024","Bengaluru","Social"
"CUST169502","06-12-2024","Bengaluru","Organic"
"CUST169503","17-12-2024","Pune","Organic"
"CUST169506","09-12-2024","Chennai","Paid"
"CUST169509","02-12-2024","Pune","Paid"
"CUST169512","08-11-2024","Delhi","Referral"
"CUST169517","05-12-2024","Delhi","Paid"
"CUST169532","08-12-2024","Ahmedabad","Social"
"CUST169533","31-12-2024","Hyderabad","Organic"
"CUST169540","29-11-2024","Pune","Paid"
"CUST169552","24-12-2024","Hyderabad","Paid"
"CUST169566","31-12-2024","Bengaluru","Organic"
"CUST169569","21-11-2024","Kolkata","Paid"
"CUST169580","05-12-2024","Bengaluru","Social"
"CUST169591","29-12-2024","Delhi","Paid"
"CUST169600","25-12-2024","Delhi","Paid"
"CUST169602","05-12-2024","Bengaluru","Organic"
"CUST169618","12-12-2024","Bengaluru","Referral"
"CUST169629","29-11-2024","Hyderabad","Paid"
"CUST169644","11-12-2024","Mumbai","Organic"
"CUST169656","23-12-2024","Bengaluru","Paid"
"CUST169664","27-12-2024","Ahmedabad","Referral"
"CUST169666","28-11-2024","Bengaluru","Organic"
"CUST169696","22-12-2024","Mumbai","Paid"
"CUST169697","25-11-2024","Bengaluru","Organic"
"CUST169702","16-11-2024","Ahmedabad","Paid"
"CUST169703","19-12-2024","Bengaluru","Paid"
"CUST169708","15-12-2024","Ahmedabad","Organic"
"CUST169713","16-11-2024","Delhi","Organic"
"CUST169714","09-11-2024","Bengaluru","Organic"
"CUST169715","22-11-2024","Bengaluru","Organic"
"CUST169718","12-11-2024","Bengaluru","Referral"
"CUST169726","29-12-2024","Kolkata","Paid"
"CUST169739","22-12-2024","Chennai","Paid"
"CUST169756","12-12-2024","Mumbai","Organic"
"CUST169769","17-12-2024","Hyderabad","Paid"
"CUST169774","21-11-2024","Hyderabad","Organic"
"CUST169775","18-12-2024","Pune","Organic"
"CUST169777","25-12-2024","Delhi","Organic"
"CUST169782","11-12-2024","Bengaluru","Organic"
"CUST169787","12-12-2024","Hyderabad","Organic"
"CUST169788","26-12-2024","Ahmedabad","Referral"
"CUST169801","28-11-2024","Ahmedabad","Organic"
"CUST169807","25-12-2024","Chennai","Organic"
"CUST169835","24-11-2024","Mumbai","Organic"
"CUST169837","20-11-2024","Bengaluru","Paid"
"CUST169844","20-12-2024","Hyderabad","Organic"
"CUST169862","31-12-2024","Bengaluru","Organic"
"CUST169885","06-11-2024","Bengaluru","Paid"
"CUST169919","26-12-2024","Delhi","Social"
"CUST169924","17-12-2024","Bengaluru","Organic"
"CUST169930","24-11-2024","Bengaluru","Organic"
"CUST169932","17-12-2024","Chennai","Organic"
"CUST169939","11-11-2024","Mumbai","Organic"
"CUST169945","27-12-2024","Mumbai","Organic"
"CUST169958","29-12-2024","Bengaluru","Social"
"CUST169959","07-12-2024","Mumbai","Organic"
"CUST169969","29-11-2024","Bengaluru","Organic"
"CUST169975","20-12-2024","Bengaluru","Organic"
"CUST169979","16-12-2024","Hyderabad","Organic"
"CUST169989","13-11-2024","Mumbai","Organic"
"CUST170019","12-12-2024","Bengaluru","Organic"
"CUST170020","23-12-2024","Mumbai","Social"
"CUST170022","28-11-2024","Delhi","Social"
"CUST170026","18-11-2024","Bengaluru","Paid"
"CUST170052","23-12-2024","Hyderabad","Organic"
"CUST170070","22-12-2024","Mumbai","Paid"
"CUST170091","29-12-2024","Mumbai","Organic"
"CUST170095","17-12-2024","Delhi","Organic"
"CUST170103","19-11-2024","Ahmedabad","Organic"
"CUST170107","23-12-2024","Ahmedabad","Referral"
"CUST170112","06-12-2024","Bengaluru","Organic"
"CUST170116","26-12-2024","Hyderabad","Paid"
"CUST170124","16-12-2024","Hyderabad","Organic"
"CUST170141","04-11-2024","Mumbai","Organic"
"CUST170161","01-12-2024","Pune","Organic"
"CUST170178","11-12-2024","Ahmedabad","Paid"
"CUST170179","28-11-2024","Mumbai","Organic"
"CUST170180","09-12-2024","Bengaluru","Referral"
"CUST170192","21-12-2024","Pune","Referral"
"CUST170194","12-11-2024","Ahmedabad","Paid"
"CUST170197","23-11-2024","Kolkata","Organic"
"CUST170206","29-12-2024","Bengaluru","Organic"
"CUST170214","14-12-2024","Bengaluru","Referral"
"CUST170220","02-12-2024","Bengaluru","Paid"
"CUST170224","02-12-2024","Mumbai","Organic"
"CUST170241","05-12-2024","Mumbai","Organic"
"CUST170247","05-11-2024","Chennai","Organic"
"CUST170252","24-12-2024","Chennai","Organic"
"CUST170254","25-12-2024","Chennai","Organic"
"CUST170255","05-12-2024","Pune","Organic"
"CUST170264","08-12-2024","Bengaluru","Paid"
"CUST170265","05-12-2024","Mumbai","Social"
"CUST170271","28-12-2024","Bengaluru","Organic"
"CUST170272","09-12-2024","Mumbai","Organic"
"CUST170273","25-11-2024","Chennai","Organic"
"CUST170285","28-12-2024","Hyderabad","Paid"
"CUST170286","13-11-2024","Bengaluru","Paid"
"CUST170293","16-11-2024","Kolkata","Organic"
"CUST170299","15-12-2024","Bengaluru","Referral"
"CUST170312","05-12-2024","Pune","Referral"
"CUST170318","19-12-2024","Ahmedabad","Paid"
"CUST170320","30-12-2024","Bengaluru","Organic"
"CUST170330","26-12-2024","Mumbai","Organic"
"CUST170349","27-12-2024","Delhi","Organic"
"CUST170352","13-12-2024","Bengaluru","Organic"
"CUST170362","17-12-2024","Bengaluru","Organic"
"CUST170366","27-12-2024","Pune","Organic"
"CUST170375","17-12-2024","Chennai","Social"
"CUST170382","24-12-2024","Mumbai","Paid"
"CUST170386","23-12-2024","Delhi","Organic"
"CUST170394","30-12-2024","Bengaluru","Referral"
"CUST170398","25-12-2024","Bengaluru","Paid"
"CUST170401","01-12-2024","Bengaluru","Organic"
"CUST170411","18-12-2024","Delhi","Organic"
"CUST170415","02-12-2024","Mumbai","Organic"
"CUST170429","29-12-2024","Kolkata","Organic"
"CUST170436","31-12-2024","Delhi","Organic"
"CUST170447","28-12-2024","Mumbai","Paid"
"CUST170451","27-12-2024","Delhi","Organic"
"CUST170453","31-12-2024","Delhi","Referral"
"CUST170482","20-12-2024","Bengaluru","Organic"
"CUST170487","27-12-2024","Bengaluru","Paid"
"CUST170503","20-12-2024","Delhi","Organic"
"CUST170505","04-12-2024","Mumbai","Referral"
"CUST170529","14-12-2024","Hyderabad","Organic"
"CUST170530","31-12-2024","Kolkata","Organic"
"CUST170532","03-12-2024","Chennai","Organic"
"CUST170534","07-12-2024","Ahmedabad","Paid"
"CUST170536","07-12-2024","Delhi","Organic"
"CUST170542","23-12-2024","Delhi","Referral"
"CUST170560","09-12-2024","Bengaluru","Paid"
"CUST170562","13-12-2024","Ahmedabad","Organic"
"CUST170573","22-12-2024","Delhi","Referral"
"CUST170577","25-12-2024","Bengaluru","Organic"
"CUST170580","27-11-2024","Kolkata","Organic"
"CUST170583","28-12-2024","Bengaluru","Referral"
"CUST170587","20-12-2024","Ahmedabad","Organic"
"CUST170602","25-11-2024","Mumbai","Referral"
"CUST170603","02-12-2024","Ahmedabad","Referral"
"CUST170605","16-12-2024","Delhi","Organic"
"CUST170608","08-12-2024","Bengaluru","Referral"
"CUST170609","16-12-2024","Bengaluru","Organic"
"CUST170612","20-12-2024","Bengaluru","Organic"
"CUST170621","18-12-2024","Bengaluru","Paid"
"CUST170623","19-12-2024","Hyderabad","Social"
"CUST170625","14-11-2024","Kolkata","Referral"
